date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2026-04-02,2026-04,浜名湖,6,2026-04-020606,8,29.74,skip_missing_exhibition,0,0,0,0,4140,321,0,0,0,,,,,展示/1周6艇未満
2026-04-02,2026-04,戸田,9,2026-04-020209,9,25.76,skip_rate_ng,0,0,0,0,6810,156,0,0,1,,,,,展示後38%未満:NG(25.76%)
2026-04-02,2026-04,浜名湖,1,2026-04-020601,10,40.0,skip_missing_exhibition,0,0,0,0,2770,316,0,0,0,,,,,展示/1周6艇未満
2026-04-03,2026-04,桐生,5,2026-04-030105,1,32.14,skip_missing_exhibition,0,0,0,0,3600,425,0,0,0,,,,,展示/1周6艇未満
2026-04-03,2026-04,福岡,8,2026-04-032208,2,30.1,skip_rate_ng,0,0,0,0,10080,542,0,1,1,,,,,展示後38%未満:NG(30.10%)
2026-04-03,2026-04,桐生,3,2026-04-030103,3,32.14,skip_missing_exhibition,0,0,0,0,2240,634,0,0,0,,,,,展示/1周6艇未満
2026-04-03,2026-04,平和島,7,2026-04-030407,4,34.35,skip_rate_ng,0,0,0,0,1700,325,0,0,0,,,,,展示後38%未満:NG(34.35%)
2026-04-03,2026-04,宮島,10,2026-04-031710,5,26.69,skip_rate_ng,0,0,0,0,9450,241,0,0,1,,,,,展示後38%未満:NG(26.69%)
2026-04-03,2026-04,芦屋,7,2026-04-032107,6,28.04,skip_rate_ng,0,0,0,0,1020,213,0,0,0,,,,,展示後38%未満:NG(28.04%)
2026-04-03,2026-04,福岡,7,2026-04-032207,7,26.96,skip_rate_ng,0,0,0,0,1020,326,0,0,0,,,,,展示後38%未満:NG(26.96%)
2026-04-03,2026-04,常滑,3,2026-04-030803,8,32.94,skip_rate_ng,0,0,0,0,890,134,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-03,2026-04,平和島,2,2026-04-030402,9,31.54,skip_rate_ng,0,0,0,0,3600,542,0,0,0,,,,,展示後38%未満:NG(31.54%)
2026-04-03,2026-04,宮島,7,2026-04-031707,10,36.06,skip_rate_ng,0,0,0,0,12730,426,0,1,1,,,,,展示後38%未満:NG(36.06%)
2026-04-04,2026-04,宮島,10,2026-04-041710,1,38.47,skip_subcore_conditions_ng,0,0,0,0,2970,236,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測20.4% / 1逃げ15.8% / 1逃げ失敗63.2% / 1展示+周平均との差-0.58 / 外頭2艇の2番手まで強い:OK(頭3,6,下限30.7) / 5/6絡み:OK / 内軸残り:NG(軸4) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-04-04,2026-04,福岡,2,2026-04-042202,2,30.64,skip_rate_ng,0,0,0,0,2280,341,0,0,0,,,,,展示後38%未満:NG(30.64%)
2026-04-04,2026-04,丸亀,1,2026-04-041501,3,28.91,skip_rate_ng,0,0,0,0,1910,153,0,0,0,,,,,展示後38%未満:NG(28.91%)
2026-04-04,2026-04,児島,2,2026-04-041602,4,31.11,skip_rate_ng,0,0,0,0,11560,456,0,1,1,,,,,展示後38%未満:NG(31.11%)
2026-04-04,2026-04,平和島,3,2026-04-040403,5,29.36,skip_rate_ng,0,0,0,0,17860,412,0,1,1,,,,,展示後38%未満:NG(29.36%)
2026-04-04,2026-04,芦屋,8,2026-04-042108,6,25.47,skip_rate_ng,0,0,0,0,3950,152,0,0,0,,,,,展示後38%未満:NG(25.47%)
2026-04-04,2026-04,丸亀,4,2026-04-041504,7,26.94,skip_rate_ng,0,0,0,0,7360,324,0,0,1,,,,,展示後38%未満:NG(26.94%)
2026-04-04,2026-04,福岡,7,2026-04-042207,8,22.12,skip_rate_ng,0,0,0,0,740,125,0,0,0,,,,,展示後38%未満:NG(22.12%)
2026-04-04,2026-04,平和島,7,2026-04-040407,9,27.24,skip_rate_ng,0,0,0,0,4990,132,0,0,0,,,,,展示後38%未満:NG(27.24%)
2026-04-04,2026-04,宮島,6,2026-04-041706,10,25.17,skip_rate_ng,0,0,0,0,2180,425,0,0,0,,,,,展示後38%未満:NG(25.17%)
2026-04-05,2026-04,戸田,4,2026-04-050204,1,36.06,skip_rate_ng,0,0,0,0,2440,352,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-04-05,2026-04,平和島,6,2026-04-050406,2,35.73,skip_rate_ng,0,0,0,0,1900,236,0,0,0,,,,,展示後38%未満:NG(35.73%)
2026-04-05,2026-04,宮島,2,2026-04-051702,3,36.06,skip_rate_ng,0,0,0,0,1950,213,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-04-05,2026-04,戸田,2,2026-04-050202,4,36.11,skip_rate_ng,0,0,0,0,8170,154,0,0,1,,,,,展示後38%未満:NG(36.11%)
2026-04-05,2026-04,福岡,4,2026-04-052204,5,40.0,core,1,12,1200,0,4280,314,0,0,0,"5,3","1,4",6.0,315 345 351 513 514 521 524 531 534 541 542 543,展示後40%以上:OK(40.00%)
2026-04-05,2026-04,宮島,7,2026-04-051707,6,34.41,skip_rate_ng,0,0,0,0,8570,326,0,0,1,,,,,展示後38%未満:NG(34.41%)
2026-04-05,2026-04,蒲郡,2,2026-04-050702,7,24.44,skip_rate_ng,0,0,0,0,850,123,0,0,0,,,,,展示後38%未満:NG(24.44%)
2026-04-05,2026-04,三国,6,2026-04-051006,8,28.05,skip_rate_ng,0,0,0,0,960,134,0,0,0,,,,,展示後38%未満:NG(28.05%)
2026-04-05,2026-04,三国,8,2026-04-051008,9,31.74,skip_rate_ng,0,0,0,0,13750,146,0,1,1,,,,,展示後38%未満:NG(31.74%)
2026-04-05,2026-04,平和島,3,2026-04-050403,10,40.0,core,1,12,1200,0,3730,321,0,0,0,"5,3","2,1",6.0,315 325 351 513 514 521 523 524 531 532 541 542,展示後40%以上:OK(40.00%)
2026-04-06,2026-04,戸田,3,2026-04-060203,1,36.06,skip_rate_ng,0,0,0,0,950,235,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-04-06,2026-04,戸田,6,2026-04-060206,2,35.11,skip_rate_ng,0,0,0,0,1600,625,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-04-06,2026-04,桐生,2,2026-04-060102,3,32.94,skip_missing_exhibition,0,0,0,0,13740,546,0,1,1,,,,,展示/1周6艇未満
2026-04-06,2026-04,平和島,1,2026-04-060401,4,35.05,skip_rate_ng,0,0,0,0,4680,342,0,0,0,,,,,展示後38%未満:NG(35.05%)
2026-04-06,2026-04,三国,9,2026-04-061009,5,38.9,subcore,1,12,1200,0,7360,416,0,0,1,"4,6","2,5",3.0,415 425 426 451 452 456 462 465 621 624 625 651,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測17.8% / 1逃げ26.7% / 1逃げ失敗40.0% / 1展示+周平均との差-0.12 / 外頭2艇の2番手まで強い:OK(頭4,6,下限33.8) / 5/6絡み:OK / 内軸残り:OK(軸2,5) / 軸ルール:AI3連対率+一般3連対率の1位と3位"
2026-04-06,2026-04,桐生,1,2026-04-060101,6,29.74,skip_missing_exhibition,0,0,0,0,14080,236,0,1,1,,,,,展示/1周6艇未満
2026-04-06,2026-04,芦屋,6,2026-04-062106,7,35.85,skip_rate_ng,0,0,0,0,7140,153,0,0,1,,,,,展示後38%未満:NG(35.85%)
2026-04-06,2026-04,福岡,9,2026-04-062209,8,24.34,skip_rate_ng,0,0,0,0,3230,135,0,0,0,,,,,展示後38%未満:NG(24.34%)
2026-04-06,2026-04,蒲郡,3,2026-04-060703,9,31.12,skip_rate_ng,0,0,0,0,1260,123,0,0,0,,,,,展示後38%未満:NG(31.12%)
2026-04-06,2026-04,平和島,7,2026-04-060407,10,29.87,skip_rate_ng,0,0,0,0,7530,351,0,0,1,,,,,展示後38%未満:NG(29.87%)
2026-04-07,2026-04,戸田,1,2026-04-070201,1,28.34,skip_rate_ng,0,0,0,0,7120,456,0,0,1,,,,,展示後38%未満:NG(28.34%)
2026-04-07,2026-04,宮島,2,2026-04-071702,2,40.0,core,1,12,1200,0,15620,326,0,1,1,"3,4","3,5",6.0,315 325 345 351 352 354 415 425 435 451 452 453,展示後40%以上:OK(40.00%)
2026-04-07,2026-04,大村,6,2026-04-072406,3,35.05,skip_rate_ng,0,0,0,0,2240,315,0,0,0,,,,,展示後38%未満:NG(35.05%)
2026-04-07,2026-04,戸田,6,2026-04-070206,4,31.74,skip_rate_ng,0,0,0,0,1300,325,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-04-07,2026-04,児島,3,2026-04-071603,5,30.24,skip_rate_ng,0,0,0,0,3030,342,0,0,0,,,,,展示後38%未満:NG(30.24%)
2026-04-07,2026-04,蒲郡,5,2026-04-070705,6,38.9,skip_subcore_conditions_ng,0,0,0,0,5590,563,0,0,1,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測11.1% / 1逃げ8.3% / 1逃げ失敗45.8% / 1展示+周平均との差-0.35 / 外頭2艇の2番手まで強い:OK(頭5,4,下限40.4) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-04-07,2026-04,児島,10,2026-04-071610,7,36.06,skip_rate_ng,0,0,0,0,1580,315,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-04-07,2026-04,大村,2,2026-04-072402,8,35.73,skip_rate_ng,0,0,0,0,860,452,0,0,0,,,,,展示後38%未満:NG(35.73%)
2026-04-07,2026-04,蒲郡,1,2026-04-070701,9,38.72,skip_subcore_conditions_ng,0,0,0,0,1550,152,0,0,0,,,,,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測38.6% / 1逃げ7.7% / 1逃げ失敗61.5% / 1展示+周平均との差0.11 / 外頭2艇の2番手まで強い:NG(頭4,5,下限28.2) / 5/6絡み:OK / 内軸残り:OK(軸2,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-04-07,2026-04,三国,8,2026-04-071008,10,29.53,skip_rate_ng,0,0,0,0,7280,245,0,0,1,,,,,展示後38%未満:NG(29.53%)
2026-04-08,2026-04,蒲郡,2,2026-04-080702,1,28.04,skip_rate_ng,0,0,0,0,1390,236,0,0,0,,,,,展示後38%未満:NG(28.04%)
2026-04-08,2026-04,平和島,3,2026-04-080403,2,40.0,core,1,12,1200,21300,21300,325,1,1,1,"4,3","1,5",6.0,315 325 345 351 352 354 415 425 435 451 452 453,展示後40%以上:OK(40.00%)
2026-04-08,2026-04,三国,6,2026-04-081006,3,35.85,skip_rate_ng,0,0,0,0,1810,425,0,0,0,,,,,展示後38%未満:NG(35.85%)
2026-04-08,2026-04,平和島,2,2026-04-080402,4,28.74,skip_rate_ng,0,0,0,0,7130,423,0,0,1,,,,,展示後38%未満:NG(28.74%)
2026-04-08,2026-04,戸田,2,2026-04-080202,5,36.06,skip_rate_ng,0,0,0,0,13450,134,0,1,1,,,,,展示後38%未満:NG(36.06%)
2026-04-08,2026-04,蒲郡,3,2026-04-080703,6,36.06,skip_rate_ng,0,0,0,0,2400,123,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-04-08,2026-04,びわこ,6,2026-04-081106,7,31.04,skip_rate_ng,0,0,0,0,2000,245,0,0,0,,,,,展示後38%未満:NG(31.04%)
2026-04-08,2026-04,大村,5,2026-04-082405,8,26.97,skip_rate_ng,0,0,0,0,7630,342,0,0,1,,,,,展示後38%未満:NG(26.97%)
2026-04-08,2026-04,戸田,4,2026-04-080204,9,28.24,skip_rate_ng,0,0,0,0,25500,254,0,1,1,,,,,展示後38%未満:NG(28.24%)
2026-04-08,2026-04,三国,10,2026-04-081010,10,35.05,skip_rate_ng,0,0,0,0,4450,326,0,0,0,,,,,展示後38%未満:NG(35.05%)
2026-04-09,2026-04,戸田,1,2026-04-090201,1,33.8,skip_rate_ng,0,0,0,0,5340,512,0,0,1,,,,,展示後38%未満:NG(33.80%)
2026-04-09,2026-04,びわこ,3,2026-04-091103,2,40.0,core,1,12,1200,0,1080,364,0,0,0,"3,6","6,1",4.0,315 316 326 351 356 361 362 365 613 615 621 631,展示後40%以上:OK(40.00%)
2026-04-09,2026-04,大村,2,2026-04-092402,3,40.0,core,1,12,1200,0,10080,236,0,1,1,"3,5","2,5",1.0,325 326 345 352 354 356 362 365 523 524 526 532,展示後40%以上:OK(40.00%)
2026-04-09,2026-04,浜名湖,5,2026-04-090605,4,35.11,skip_rate_ng,0,0,0,0,21610,153,0,1,1,,,,,展示後38%未満:NG(35.11%)
2026-04-09,2026-04,戸田,2,2026-04-090202,5,34.61,skip_rate_ng,0,0,0,0,3990,351,0,0,0,,,,,展示後38%未満:NG(34.61%)
2026-04-09,2026-04,大村,6,2026-04-092406,6,32.34,skip_rate_ng,0,0,0,0,6110,463,0,0,1,,,,,展示後38%未満:NG(32.34%)
2026-04-09,2026-04,常滑,3,2026-04-090803,7,32.47,skip_rate_ng,0,0,0,0,3670,436,0,0,0,,,,,展示後38%未満:NG(32.47%)
2026-04-09,2026-04,丸亀,3,2026-04-091503,8,34.86,skip_rate_ng,0,0,0,0,18510,421,0,1,1,,,,,展示後38%未満:NG(34.86%)
2026-04-09,2026-04,三国,9,2026-04-091009,9,30.64,skip_missing_exhibition,0,0,0,0,9190,231,0,0,1,,,,,展示/1周6艇未満
2026-04-09,2026-04,三国,7,2026-04-091007,10,23.67,skip_rate_ng,0,0,0,0,14270,634,0,1,1,,,,,展示後38%未満:NG(23.67%)
2026-04-10,2026-04,浜名湖,3,2026-04-100603,1,31.74,skip_rate_ng,0,0,0,0,7270,246,0,0,1,,,,,展示後38%未満:NG(31.74%)
2026-04-10,2026-04,宮島,6,2026-04-101706,2,36.06,skip_rate_ng,0,0,0,0,16540,213,0,1,1,,,,,展示後38%未満:NG(36.06%)
2026-04-10,2026-04,三国,5,2026-04-101005,3,32.54,skip_missing_exhibition,0,0,0,0,3560,524,0,0,0,,,,,展示/1周6艇未満
2026-04-10,2026-04,丸亀,7,2026-04-101507,4,32.44,skip_rate_ng,0,0,0,0,3740,123,0,0,0,,,,,展示後38%未満:NG(32.44%)
2026-04-10,2026-04,びわこ,2,2026-04-101102,5,33.91,skip_rate_ng,0,0,0,0,14640,416,0,1,1,,,,,展示後38%未満:NG(33.91%)
2026-04-10,2026-04,蒲郡,2,2026-04-100702,6,32.44,skip_rate_ng,0,0,0,0,4970,136,0,0,0,,,,,展示後38%未満:NG(32.44%)
2026-04-10,2026-04,戸田,6,2026-04-100206,7,31.74,skip_rate_ng,0,0,0,0,1730,345,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-04-10,2026-04,丸亀,4,2026-04-101504,8,24.69,skip_rate_ng,0,0,0,0,2620,356,0,0,0,,,,,展示後38%未満:NG(24.69%)
2026-04-10,2026-04,びわこ,9,2026-04-101109,9,31.24,skip_rate_ng,0,0,0,0,1470,312,0,0,0,,,,,展示後38%未満:NG(31.24%)
2026-04-10,2026-04,宮島,4,2026-04-101704,10,33.1,skip_rate_ng,0,0,0,0,4460,152,0,0,0,,,,,展示後38%未満:NG(33.10%)
2026-04-11,2026-04,びわこ,2,2026-04-111102,1,34.86,skip_rate_ng,0,0,0,0,11630,421,0,1,1,,,,,展示後38%未満:NG(34.86%)
2026-04-11,2026-04,びわこ,4,2026-04-111104,2,35.05,skip_rate_ng,0,0,0,0,9480,425,0,0,1,,,,,展示後38%未満:NG(35.05%)
2026-04-11,2026-04,丸亀,4,2026-04-111504,3,30.37,skip_rate_ng,0,0,0,0,4580,213,0,0,0,,,,,展示後38%未満:NG(30.37%)
2026-04-11,2026-04,丸亀,5,2026-04-111505,4,26.54,skip_rate_ng,0,0,0,0,1580,325,0,0,0,,,,,展示後38%未満:NG(26.54%)
2026-04-11,2026-04,平和島,2,2026-04-110402,5,32.94,skip_rate_ng,0,0,0,0,1570,243,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-11,2026-04,平和島,1,2026-04-110401,6,33.85,skip_rate_ng,0,0,0,0,1410,456,0,0,0,,,,,展示後38%未満:NG(33.85%)
2026-04-11,2026-04,大村,1,2026-04-112401,7,32.31,skip_rate_ng,0,0,0,0,790,134,0,0,0,,,,,展示後38%未満:NG(32.31%)
2026-04-11,2026-04,鳴門,7,2026-04-111407,8,28.04,skip_missing_exhibition,0,0,0,0,3290,325,0,0,0,,,,,展示/1周6艇未満
2026-04-11,2026-04,宮島,3,2026-04-111703,9,31.36,skip_rate_ng,0,0,0,0,12890,462,0,1,1,,,,,展示後38%未満:NG(31.36%)
2026-04-11,2026-04,浜名湖,2,2026-04-110602,10,35.05,skip_rate_ng,0,0,0,0,3980,312,0,0,0,,,,,展示後38%未満:NG(35.05%)
2026-04-12,2026-04,浜名湖,6,2026-04-120606,1,38.47,skip_subcore_conditions_ng,0,0,0,0,8200,465,0,0,1,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測13.5% / 1逃げ7.7% / 1逃げ失敗53.8% / 1展示+周平均との差-0.06 / 外頭2艇の2番手まで強い:OK(頭3,4,下限38.8) / 5/6絡み:NG / 内軸残り:NG(軸6) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-04-12,2026-04,丸亀,2,2026-04-121502,2,30.54,skip_rate_ng,0,0,0,0,3770,132,0,0,0,,,,,展示後38%未満:NG(30.54%)
2026-04-12,2026-04,宮島,3,2026-04-121703,3,31.44,skip_rate_ng,0,0,0,0,9970,532,0,0,1,,,,,展示後38%未満:NG(31.44%)
2026-04-12,2026-04,大村,8,2026-04-122408,4,24.02,skip_rate_ng,0,0,0,0,590,162,0,0,0,,,,,展示後38%未満:NG(24.02%)
2026-04-12,2026-04,鳴門,10,2026-04-121410,5,30.07,skip_rate_ng,0,0,0,0,2680,215,0,0,0,,,,,展示後38%未満:NG(30.07%)
2026-04-12,2026-04,丸亀,4,2026-04-121504,6,32.44,skip_rate_ng,0,0,0,0,2600,325,0,0,0,,,,,展示後38%未満:NG(32.44%)
2026-04-12,2026-04,宮島,6,2026-04-121706,7,31.44,skip_rate_ng,0,0,0,0,26990,241,0,1,1,,,,,展示後38%未満:NG(31.44%)
2026-04-12,2026-04,びわこ,7,2026-04-121107,8,23.89,skip_rate_ng,0,0,0,0,570,124,0,0,0,,,,,展示後38%未満:NG(23.89%)
2026-04-12,2026-04,平和島,3,2026-04-120403,9,28.24,skip_rate_ng,0,0,0,0,1560,216,0,0,0,,,,,展示後38%未満:NG(28.24%)
2026-04-12,2026-04,浜名湖,5,2026-04-120605,10,37.7,skip_rate_ng,0,0,0,0,5600,462,0,0,1,,,,,展示後38%未満:NG(37.70%)
2026-04-13,2026-04,児島,4,2026-04-131604,1,29.62,skip_rate_ng,0,0,0,0,2760,142,0,0,0,,,,,展示後38%未満:NG(29.62%)
2026-04-13,2026-04,浜名湖,1,2026-04-130601,2,26.72,skip_rate_ng,0,0,0,0,28040,351,0,1,1,,,,,展示後38%未満:NG(26.72%)
2026-04-13,2026-04,鳴門,7,2026-04-131407,3,31.14,skip_rate_ng,0,0,0,0,730,423,0,0,0,,,,,展示後38%未満:NG(31.14%)
2026-04-13,2026-04,江戸川,4,2026-04-130304,4,32.04,skip_missing_exhibition,0,0,0,0,9210,523,0,0,1,,,,,展示/1周6艇未満
2026-04-13,2026-04,宮島,2,2026-04-131702,5,32.11,skip_rate_ng,0,0,0,0,3230,354,0,0,0,,,,,展示後38%未満:NG(32.11%)
2026-04-13,2026-04,江戸川,6,2026-04-130306,6,29.57,skip_missing_exhibition,0,0,0,0,5270,132,0,0,1,,,,,展示/1周6艇未満
2026-04-13,2026-04,鳴門,5,2026-04-131405,7,28.35,skip_rate_ng,0,0,0,0,1520,312,0,0,0,,,,,展示後38%未満:NG(28.35%)
2026-04-13,2026-04,宮島,10,2026-04-131710,8,32.14,skip_rate_ng,0,0,0,0,10650,526,0,1,1,,,,,展示後38%未満:NG(32.14%)
2026-04-13,2026-04,丸亀,1,2026-04-131501,9,26.24,skip_rate_ng,0,0,0,0,10470,162,0,1,1,,,,,展示後38%未満:NG(26.24%)
2026-04-13,2026-04,浜名湖,2,2026-04-130602,10,26.51,skip_rate_ng,0,0,0,0,2270,253,0,0,0,,,,,展示後38%未満:NG(26.51%)
2026-04-14,2026-04,鳴門,5,2026-04-141405,1,30.9,skip_rate_ng,0,0,0,0,5400,321,0,0,1,,,,,展示後38%未満:NG(30.90%)
2026-04-14,2026-04,児島,5,2026-04-141605,2,35.85,skip_rate_ng,0,0,0,0,8030,354,0,0,1,,,,,展示後38%未満:NG(35.85%)
2026-04-14,2026-04,江戸川,1,2026-04-140301,3,30.67,skip_missing_exhibition,0,0,0,0,5220,154,0,0,1,,,,,展示/1周6艇未満
2026-04-14,2026-04,平和島,6,2026-04-140406,4,36.06,skip_rate_ng,0,0,0,0,10380,563,0,1,1,,,,,展示後38%未満:NG(36.06%)
2026-04-14,2026-04,三国,5,2026-04-141005,5,32.94,skip_rate_ng,0,0,0,0,3690,325,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-14,2026-04,児島,7,2026-04-141607,6,33.3,skip_rate_ng,0,0,0,0,4140,523,0,0,0,,,,,展示後38%未満:NG(33.30%)
2026-04-14,2026-04,丸亀,2,2026-04-141502,7,35.11,skip_rate_ng,0,0,0,0,2280,213,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-04-14,2026-04,若松,3,2026-04-142003,8,35.11,skip_rate_ng,0,0,0,0,3160,152,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-04-14,2026-04,平和島,9,2026-04-140409,9,29.51,skip_rate_ng,0,0,0,0,3300,423,0,0,0,,,,,展示後38%未満:NG(29.51%)
2026-04-14,2026-04,江戸川,2,2026-04-140302,10,19.42,skip_missing_exhibition,0,0,0,0,14390,361,0,1,1,,,,,展示/1周6艇未満
2026-04-15,2026-04,三国,6,2026-04-151006,1,32.61,skip_rate_ng,0,0,0,0,7400,342,0,0,1,,,,,展示後38%未満:NG(32.61%)
2026-04-15,2026-04,鳴門,8,2026-04-151408,2,35.11,skip_rate_ng,0,0,0,0,9680,521,0,0,1,,,,,展示後38%未満:NG(35.11%)
2026-04-15,2026-04,丸亀,5,2026-04-151505,3,32.94,skip_rate_ng,0,0,0,0,2320,152,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-15,2026-04,児島,3,2026-04-151603,4,35.11,skip_rate_ng,0,0,0,0,2510,426,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-04-15,2026-04,江戸川,4,2026-04-150304,5,30.14,skip_missing_exhibition,0,0,0,0,3170,241,0,0,0,,,,,展示/1周6艇未満
2026-04-15,2026-04,児島,7,2026-04-151607,6,32.94,skip_rate_ng,0,0,0,0,7510,346,0,0,1,,,,,展示後38%未満:NG(32.94%)
2026-04-15,2026-04,鳴門,5,2026-04-151405,7,33.05,skip_rate_ng,0,0,0,0,8100,451,0,0,1,,,,,展示後38%未満:NG(33.05%)
2026-04-15,2026-04,江戸川,3,2026-04-150303,8,31.24,skip_missing_exhibition,0,0,0,0,2390,253,0,0,0,,,,,展示/1周6艇未満
2026-04-15,2026-04,津,6,2026-04-150906,9,28.76,skip_rate_ng,0,0,0,0,1030,123,0,0,0,,,,,展示後38%未満:NG(28.76%)
2026-04-15,2026-04,三国,9,2026-04-151009,10,27.94,skip_rate_ng,0,0,0,0,7130,162,0,0,1,,,,,展示後38%未満:NG(27.94%)
2026-04-16,2026-04,津,4,2026-04-160904,1,30.66,skip_missing_exhibition,0,0,0,0,3520,623,0,0,0,,,,,展示/1周6艇未満
2026-04-16,2026-04,三国,8,2026-04-161008,2,35.7,skip_missing_exhibition,0,0,0,0,0,,0,0,0,,,,,展示/1周6艇未満
2026-04-16,2026-04,鳴門,9,2026-04-161409,3,32.94,skip_rate_ng,0,0,0,0,6230,256,0,0,1,,,,,展示後38%未満:NG(32.94%)
2026-04-16,2026-04,三国,11,2026-04-161011,4,32.54,skip_missing_exhibition,0,0,0,0,0,,0,0,0,,,,,展示/1周6艇未満
2026-04-16,2026-04,江戸川,8,2026-04-160308,5,35.05,skip_missing_exhibition,0,0,0,0,6700,152,0,0,1,,,,,展示/1周6艇未満
2026-04-16,2026-04,江戸川,3,2026-04-160303,6,30.14,skip_missing_exhibition,0,0,0,0,1010,234,0,0,0,,,,,展示/1周6艇未満
2026-04-16,2026-04,常滑,9,2026-04-160809,7,27.69,skip_rate_ng,0,0,0,0,1190,142,0,0,0,,,,,展示後38%未満:NG(27.69%)
2026-04-16,2026-04,若松,3,2026-04-162003,8,40.0,skip_missing_exhibition,0,0,0,0,2200,426,0,0,0,,,,,展示/1周6艇未満
2026-04-16,2026-04,津,7,2026-04-160907,9,32.14,skip_missing_exhibition,0,0,0,0,14390,154,0,1,1,,,,,展示/1周6艇未満
2026-04-16,2026-04,若松,4,2026-04-162004,10,28.6,skip_missing_exhibition,0,0,0,0,1080,135,0,0,0,,,,,展示/1周6艇未満
2026-04-17,2026-04,三国,8,2026-04-171008,1,36.06,skip_rate_ng,0,0,0,0,19920,314,0,1,1,,,,,展示後38%未満:NG(36.06%)
2026-04-17,2026-04,三国,11,2026-04-171011,2,32.94,skip_rate_ng,0,0,0,0,13160,254,0,1,1,,,,,展示後38%未満:NG(32.94%)
2026-04-17,2026-04,常滑,8,2026-04-170808,3,31.3,skip_rate_ng,0,0,0,0,12100,612,0,1,1,,,,,展示後38%未満:NG(31.30%)
2026-04-17,2026-04,常滑,2,2026-04-170802,4,29.37,skip_rate_ng,0,0,0,0,2520,243,0,0,0,,,,,展示後38%未満:NG(29.37%)
2026-04-17,2026-04,尼崎,3,2026-04-171303,5,32.67,skip_rate_ng,0,0,0,0,84150,532,0,1,1,,,,,展示後38%未満:NG(32.67%)
2026-04-17,2026-04,津,2,2026-04-170902,6,40.0,core,1,12,1200,0,103640,341,0,1,1,"5,2","1,5",3.0,215 216 245 251 254 256 512 514 516 521 541 561,展示後40%以上:OK(40.00%)
2026-04-17,2026-04,若松,3,2026-04-172003,7,29.74,skip_rate_ng,0,0,0,0,1700,236,0,0,0,,,,,展示後38%未満:NG(29.74%)
2026-04-17,2026-04,江戸川,4,2026-04-170304,8,28.74,skip_missing_exhibition,0,0,0,0,2140,156,0,0,0,,,,,展示/1周6艇未満
2026-04-17,2026-04,住之江,3,2026-04-171203,9,27.43,skip_rate_ng,0,0,0,0,15930,345,0,1,1,,,,,展示後38%未満:NG(27.43%)
2026-04-17,2026-04,住之江,5,2026-04-171205,10,40.0,core,1,12,1200,1980,1980,516,1,0,0,"5,6","6,5",4.0,516 526 536 561 562 563 615 625 635 651 652 653,展示後40%以上:OK(40.00%)
2026-04-18,2026-04,津,4,2026-04-180904,1,29.51,skip_rate_ng,0,0,0,0,1570,235,0,0,0,,,,,展示後38%未満:NG(29.51%)
2026-04-18,2026-04,丸亀,4,2026-04-181504,2,38.47,skip_subcore_conditions_ng,0,0,0,0,2800,546,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測9.1% / 1逃げ8.0% / 1逃げ失敗60.0% / 1展示+周平均との差-0.15 / 外頭2艇の2番手まで強い:NG(頭4,3,下限24.1) / 5/6絡み:NG / 内軸残り:NG(軸5) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-04-18,2026-04,若松,1,2026-04-182001,3,32.94,skip_rate_ng,0,0,0,0,1590,132,0,0,0,,,,,展示後38%未満:NG(32.94%)
