date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2025-03-31,2025-03,丸亀,4,2025-03-311504,7,30.04,skip_rate_ng,0,0,0,0,3040,134,0,0,0,,,,,展示後38%未満:NG(30.04%)
2025-03-31,2025-03,徳山,6,2025-03-311806,8,28.42,skip_rate_ng,0,0,0,0,1850,352,0,0,0,,,,,展示後38%未満:NG(28.42%)
2025-03-31,2025-03,徳山,11,2025-03-311811,9,26.94,skip_rate_ng,0,0,0,0,4780,426,0,0,0,,,,,展示後38%未満:NG(26.94%)
2025-03-31,2025-03,丸亀,3,2025-03-311503,10,35.85,skip_rate_ng,0,0,0,0,2970,321,0,0,0,,,,,展示後38%未満:NG(35.85%)
2025-04-01,2025-04,住之江,3,2025-04-011203,1,35.85,skip_rate_ng,0,0,0,0,810,245,0,0,0,,,,,展示後38%未満:NG(35.85%)
2025-04-01,2025-04,桐生,1,2025-04-010101,2,32.94,skip_missing_exhibition,0,0,0,0,3620,426,0,0,0,,,,,展示/1周6艇未満
2025-04-01,2025-04,三国,6,2025-04-011006,3,34.91,skip_rate_ng,0,0,0,0,1360,136,0,0,0,,,,,展示後38%未満:NG(34.91%)
2025-04-01,2025-04,戸田,3,2025-04-010203,4,36.11,skip_rate_ng,0,0,0,0,12090,432,0,1,1,,,,,展示後38%未満:NG(36.11%)
2025-04-01,2025-04,下関,1,2025-04-011901,5,30.57,skip_rate_ng,0,0,0,0,810,134,0,0,0,,,,,展示後38%未満:NG(30.57%)
2025-04-01,2025-04,桐生,4,2025-04-010104,6,31.64,skip_missing_exhibition,0,0,0,0,24440,561,0,1,1,,,,,展示/1周6艇未満
2025-04-01,2025-04,浜名湖,5,2025-04-010605,7,36.06,skip_rate_ng,0,0,0,0,4850,435,0,0,0,,,,,展示後38%未満:NG(36.06%)
2025-04-01,2025-04,徳山,6,2025-04-011806,8,39.43,subcore,1,12,1200,1000,1000,316,1,0,0,"3,5","6,1",4.0,315 316 326 351 356 361 362 365 513 516 561 562,"展示後38〜39.9%:OK(39.43%) / 1号艇危険:OK / 1AI予測34.0% / 1逃げ26.5% / 1逃げ失敗32.4% / 1展示+周平均との差0.10 / 外頭2艇の2番手まで強い:OK(頭3,5,下限38.3) / 5/6絡み:OK / 内軸残り:OK(軸6,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-01,2025-04,浜名湖,9,2025-04-010609,9,33.67,skip_rate_ng,0,0,0,0,36420,613,0,1,1,,,,,展示後38%未満:NG(33.67%)
2025-04-01,2025-04,丸亀,2,2025-04-011502,10,30.26,skip_rate_ng,0,0,0,0,2120,312,0,0,0,,,,,展示後38%未満:NG(30.26%)
2025-04-02,2025-04,桐生,5,2025-04-020105,1,31.14,skip_missing_exhibition,0,0,0,0,660,234,0,0,0,,,,,展示/1周6艇未満
2025-04-02,2025-04,桐生,9,2025-04-020109,2,34.65,skip_missing_exhibition,0,0,0,0,2350,612,0,0,0,,,,,展示/1周6艇未満
2025-04-02,2025-04,平和島,2,2025-04-020402,3,32.04,skip_rate_ng,0,0,0,0,8370,154,0,0,1,,,,,展示後38%未満:NG(32.04%)
2025-04-02,2025-04,住之江,3,2025-04-021203,4,32.94,skip_rate_ng,0,0,0,0,1560,421,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-04-02,2025-04,蒲郡,4,2025-04-020704,5,37.27,skip_rate_ng,0,0,0,0,740,263,0,0,0,,,,,展示後38%未満:NG(37.27%)
2025-04-02,2025-04,平和島,3,2025-04-020403,6,27.51,skip_rate_ng,0,0,0,0,2620,124,0,0,0,,,,,展示後38%未満:NG(27.51%)
2025-04-02,2025-04,戸田,3,2025-04-020203,7,31.41,skip_rate_ng,0,0,0,0,61420,623,0,1,1,,,,,展示後38%未満:NG(31.41%)
2025-04-02,2025-04,戸田,6,2025-04-020206,8,27.75,skip_rate_ng,0,0,0,0,2360,241,0,0,0,,,,,展示後38%未満:NG(27.75%)
2025-04-02,2025-04,芦屋,7,2025-04-022107,9,33.24,skip_rate_ng,0,0,0,0,47980,316,0,1,1,,,,,展示後38%未満:NG(33.24%)
2025-04-02,2025-04,芦屋,8,2025-04-022108,10,26.88,skip_rate_ng,0,0,0,0,2750,236,0,0,0,,,,,展示後38%未満:NG(26.88%)
2025-04-03,2025-04,丸亀,9,2025-04-031509,1,31.74,skip_rate_ng,0,0,0,0,10830,241,0,1,1,,,,,展示後38%未満:NG(31.74%)
2025-04-03,2025-04,蒲郡,5,2025-04-030705,2,25.54,skip_rate_ng,0,0,0,0,6550,642,0,0,1,,,,,展示後38%未満:NG(25.54%)
2025-04-03,2025-04,尼崎,5,2025-04-031305,3,30.54,skip_rate_ng,0,0,0,0,4610,321,0,0,0,,,,,展示後38%未満:NG(30.54%)
2025-04-03,2025-04,平和島,4,2025-04-030404,4,30.54,skip_rate_ng,0,0,0,0,1080,241,0,0,0,,,,,展示後38%未満:NG(30.54%)
2025-04-03,2025-04,桐生,9,2025-04-030109,5,31.34,skip_missing_exhibition,0,0,0,0,15050,321,0,1,1,,,,,展示/1周6艇未満
2025-04-03,2025-04,平和島,1,2025-04-030401,6,29.51,skip_rate_ng,0,0,0,0,9070,524,0,0,1,,,,,展示後38%未満:NG(29.51%)
2025-04-03,2025-04,蒲郡,3,2025-04-030703,7,29.44,skip_rate_ng,0,0,0,0,1500,263,0,0,0,,,,,展示後38%未満:NG(29.44%)
2025-04-03,2025-04,丸亀,3,2025-04-031503,8,30.61,skip_rate_ng,0,0,0,0,19180,243,0,1,1,,,,,展示後38%未満:NG(30.61%)
2025-04-03,2025-04,桐生,3,2025-04-030103,9,30.44,skip_missing_exhibition,0,0,0,0,18860,624,0,1,1,,,,,展示/1周6艇未満
2025-04-03,2025-04,三国,10,2025-04-031010,10,31.24,skip_rate_ng,0,0,0,0,1680,243,0,0,0,,,,,展示後38%未満:NG(31.24%)
2025-04-04,2025-04,桐生,3,2025-04-040103,1,32.94,skip_missing_exhibition,0,0,0,0,37910,621,0,1,1,,,,,展示/1周6艇未満
2025-04-04,2025-04,桐生,5,2025-04-040105,2,32.94,skip_missing_exhibition,0,0,0,0,1090,142,0,0,0,,,,,展示/1周6艇未満
2025-04-04,2025-04,福岡,4,2025-04-042204,3,32.94,skip_rate_ng,0,0,0,0,1670,132,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-04-04,2025-04,戸田,2,2025-04-040202,4,38.47,skip_subcore_conditions_ng,0,0,0,0,1720,452,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測17.1% / 1逃げ31.4% / 1逃げ失敗37.1% / 1展示+周平均との差-0.21 / 外頭2艇の2番手まで強い:OK(頭4,5,下限37.4) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-04,2025-04,三国,7,2025-04-041007,5,28.59,skip_rate_ng,0,0,0,0,660,143,0,0,0,,,,,展示後38%未満:NG(28.59%)
2025-04-04,2025-04,戸田,1,2025-04-040201,6,24.94,skip_rate_ng,0,0,0,0,14100,542,0,1,1,,,,,展示後38%未満:NG(24.94%)
2025-04-04,2025-04,福岡,3,2025-04-042203,7,23.44,skip_rate_ng,0,0,0,0,1850,315,0,0,0,,,,,展示後38%未満:NG(23.44%)
2025-04-04,2025-04,蒲郡,2,2025-04-040702,8,27.14,skip_rate_ng,0,0,0,0,46610,562,0,1,1,,,,,展示後38%未満:NG(27.14%)
2025-04-04,2025-04,蒲郡,3,2025-04-040703,9,37.16,skip_rate_ng,0,0,0,0,7510,465,0,0,1,,,,,展示後38%未満:NG(37.16%)
2025-04-04,2025-04,尼崎,2,2025-04-041302,10,26.32,skip_rate_ng,0,0,0,0,1810,215,0,0,0,,,,,展示後38%未満:NG(26.32%)
2025-04-05,2025-04,桐生,2,2025-04-050102,1,31.24,skip_missing_exhibition,0,0,0,0,3020,453,0,0,0,,,,,展示/1周6艇未満
2025-04-05,2025-04,蒲郡,5,2025-04-050705,2,28.54,skip_rate_ng,0,0,0,0,15640,165,0,1,1,,,,,展示後38%未満:NG(28.54%)
2025-04-05,2025-04,平和島,2,2025-04-050402,3,37.83,skip_rate_ng,0,0,0,0,11430,341,0,1,1,,,,,展示後38%未満:NG(37.83%)
2025-04-05,2025-04,三国,7,2025-04-051007,4,32.14,skip_rate_ng,0,0,0,0,9480,416,0,0,1,,,,,展示後38%未満:NG(32.14%)
2025-04-05,2025-04,尼崎,3,2025-04-051303,5,25.47,skip_rate_ng,0,0,0,0,23150,354,0,1,1,,,,,展示後38%未満:NG(25.47%)
2025-04-05,2025-04,福岡,3,2025-04-052203,6,32.94,skip_rate_ng,0,0,0,0,18020,243,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-04-05,2025-04,蒲郡,3,2025-04-050703,7,32.44,skip_rate_ng,0,0,0,0,1730,123,0,0,0,,,,,展示後38%未満:NG(32.44%)
2025-04-05,2025-04,若松,2,2025-04-052002,8,40.0,core,1,12,1200,0,21600,231,0,1,1,"6,5","6,4",2.0,541 543 546 561 563 564 614 634 641 643 645 654,展示後40%以上:OK(40.00%)
2025-04-05,2025-04,若松,3,2025-04-052003,9,36.63,skip_rate_ng,0,0,0,0,11540,321,0,1,1,,,,,展示後38%未満:NG(36.63%)
2025-04-05,2025-04,唐津,8,2025-04-052308,10,35.92,skip_rate_ng,0,0,0,0,6030,123,0,0,1,,,,,展示後38%未満:NG(35.92%)
2025-04-06,2025-04,平和島,5,2025-04-060405,1,36.06,skip_rate_ng,0,0,0,0,2880,231,0,0,0,,,,,展示後38%未満:NG(36.06%)
2025-04-06,2025-04,唐津,4,2025-04-062304,2,26.94,skip_rate_ng,0,0,0,0,2680,134,0,0,0,,,,,展示後38%未満:NG(26.94%)
2025-04-06,2025-04,桐生,4,2025-04-060104,3,30.94,skip_missing_exhibition,0,0,0,0,38970,426,0,1,1,,,,,展示/1周6艇未満
2025-04-06,2025-04,平和島,3,2025-04-060403,4,30.84,skip_rate_ng,0,0,0,0,5130,645,0,0,1,,,,,展示後38%未満:NG(30.84%)
2025-04-06,2025-04,福岡,7,2025-04-062207,5,30.87,skip_rate_ng,0,0,0,0,1200,143,0,0,0,,,,,展示後38%未満:NG(30.87%)
2025-04-06,2025-04,若松,3,2025-04-062003,6,40.0,core,1,12,1200,0,2960,254,0,0,0,"6,5","1,4",3.0,514 516 541 542 546 614 615 621 624 641 642 645,展示後40%以上:OK(40.00%)
2025-04-06,2025-04,桐生,3,2025-04-060103,7,30.04,skip_missing_exhibition,0,0,0,0,2290,241,0,0,0,,,,,展示/1周6艇未満
2025-04-06,2025-04,尼崎,1,2025-04-061301,8,30.66,skip_rate_ng,0,0,0,0,5750,123,0,0,1,,,,,展示後38%未満:NG(30.66%)
2025-04-06,2025-04,福岡,6,2025-04-062206,9,32.94,skip_rate_ng,0,0,0,0,3570,123,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-04-06,2025-04,下関,8,2025-04-061908,10,28.52,skip_rate_ng,0,0,0,0,6450,425,0,0,1,,,,,展示後38%未満:NG(28.52%)
2025-04-07,2025-04,下関,6,2025-04-071906,1,35.11,skip_rate_ng,0,0,0,0,19330,324,0,1,1,,,,,展示後38%未満:NG(35.11%)
2025-04-07,2025-04,大村,1,2025-04-072401,2,31.91,skip_rate_ng,0,0,0,0,860,125,0,0,0,,,,,展示後38%未満:NG(31.91%)
2025-04-07,2025-04,平和島,2,2025-04-070402,3,32.64,skip_rate_ng,0,0,0,0,2650,142,0,0,0,,,,,展示後38%未満:NG(32.64%)
2025-04-07,2025-04,丸亀,3,2025-04-071503,4,32.94,skip_rate_ng,0,0,0,0,17640,365,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-04-07,2025-04,平和島,1,2025-04-070401,5,40.0,core,1,12,1200,2080,2080,561,1,0,0,"5,6","1,2",3.0,514 516 521 524 526 541 542 561 562 614 615 621,展示後40%以上:OK(40.00%)
2025-04-07,2025-04,福岡,4,2025-04-072204,6,31.74,skip_rate_ng,0,0,0,0,3120,152,0,0,0,,,,,展示後38%未満:NG(31.74%)
2025-04-07,2025-04,福岡,6,2025-04-072206,7,33.85,skip_rate_ng,0,0,0,0,3810,413,0,0,0,,,,,展示後38%未満:NG(33.85%)
2025-04-07,2025-04,丸亀,1,2025-04-071501,8,23.94,skip_rate_ng,0,0,0,0,3550,346,0,0,0,,,,,展示後38%未満:NG(23.94%)
2025-04-07,2025-04,唐津,8,2025-04-072308,9,30.14,skip_rate_ng,0,0,0,0,12260,215,0,1,1,,,,,展示後38%未満:NG(30.14%)
2025-04-07,2025-04,蒲郡,5,2025-04-070705,10,23.09,skip_rate_ng,0,0,0,0,6570,156,0,0,1,,,,,展示後38%未満:NG(23.09%)
2025-04-08,2025-04,江戸川,2,2025-04-080302,1,31.94,skip_missing_exhibition,0,0,0,0,1810,123,0,0,0,,,,,展示/1周6艇未満
2025-04-08,2025-04,福岡,5,2025-04-082205,2,28.94,skip_rate_ng,0,0,0,0,11730,435,0,1,1,,,,,展示後38%未満:NG(28.94%)
2025-04-08,2025-04,尼崎,5,2025-04-081305,3,24.19,skip_rate_ng,0,0,0,0,4840,126,0,0,0,,,,,展示後38%未満:NG(24.19%)
2025-04-08,2025-04,福岡,7,2025-04-082207,4,32.34,skip_rate_ng,0,0,0,0,1980,156,0,0,0,,,,,展示後38%未満:NG(32.34%)
2025-04-08,2025-04,尼崎,7,2025-04-081307,5,31.04,skip_rate_ng,0,0,0,0,7770,521,0,0,1,,,,,展示後38%未満:NG(31.04%)
2025-04-08,2025-04,江戸川,3,2025-04-080303,6,29.87,skip_missing_exhibition,0,0,0,0,1740,132,0,0,0,,,,,展示/1周6艇未満
2025-04-08,2025-04,下関,3,2025-04-081903,7,28.14,skip_missing_exhibition,0,0,0,0,820,315,0,0,0,,,,,展示/1周6艇未満
2025-04-08,2025-04,丸亀,7,2025-04-081507,8,32.84,skip_rate_ng,0,0,0,0,10980,324,0,1,1,,,,,展示後38%未満:NG(32.84%)
2025-04-08,2025-04,鳴門,5,2025-04-081405,9,24.69,skip_rate_ng,0,0,0,0,2020,415,0,0,0,,,,,展示後38%未満:NG(24.69%)
2025-04-08,2025-04,鳴門,7,2025-04-081407,10,31.54,skip_rate_ng,0,0,0,0,11240,253,0,1,1,,,,,展示後38%未満:NG(31.54%)
2025-04-09,2025-04,江戸川,3,2025-04-090303,1,34.2,skip_missing_exhibition,0,0,0,0,2010,162,0,0,0,,,,,展示/1周6艇未満
2025-04-09,2025-04,大村,1,2025-04-092401,2,32.67,skip_rate_ng,0,0,0,0,7520,231,0,0,1,,,,,展示後38%未満:NG(32.67%)
2025-04-09,2025-04,江戸川,8,2025-04-090308,3,32.94,skip_missing_exhibition,0,0,0,0,11480,436,0,1,1,,,,,展示/1周6艇未満
2025-04-09,2025-04,大村,3,2025-04-092403,4,25.12,skip_rate_ng,0,0,0,0,1220,162,0,0,0,,,,,展示後38%未満:NG(25.12%)
2025-04-09,2025-04,尼崎,8,2025-04-091308,5,32.94,skip_rate_ng,0,0,0,0,17490,421,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-04-09,2025-04,尼崎,1,2025-04-091301,6,25.24,skip_rate_ng,0,0,0,0,28570,421,0,1,1,,,,,展示後38%未満:NG(25.24%)
2025-04-09,2025-04,多摩川,5,2025-04-090505,7,30.24,skip_rate_ng,0,0,0,0,1990,415,0,0,0,,,,,展示後38%未満:NG(30.24%)
2025-04-09,2025-04,多摩川,8,2025-04-090508,8,31.84,skip_rate_ng,0,0,0,0,4230,456,0,0,0,,,,,展示後38%未満:NG(31.84%)
2025-04-09,2025-04,鳴門,7,2025-04-091407,9,32.94,skip_rate_ng,0,0,0,0,29950,146,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-04-09,2025-04,鳴門,9,2025-04-091409,10,26.39,skip_rate_ng,0,0,0,0,7530,316,0,0,1,,,,,展示後38%未満:NG(26.39%)
2025-04-10,2025-04,江戸川,7,2025-04-100307,1,32.14,skip_missing_exhibition,0,0,0,0,3140,421,0,0,0,,,,,展示/1周6艇未満
2025-04-10,2025-04,丸亀,5,2025-04-101505,2,35.05,skip_rate_ng,0,0,0,0,131600,256,0,1,1,,,,,展示後38%未満:NG(35.05%)
2025-04-10,2025-04,戸田,1,2025-04-100201,3,35.11,skip_rate_ng,0,0,0,0,11020,526,0,1,1,,,,,展示後38%未満:NG(35.11%)
2025-04-10,2025-04,江戸川,5,2025-04-100305,4,30.94,skip_missing_exhibition,0,0,0,0,7500,412,0,0,1,,,,,展示/1周6艇未満
2025-04-10,2025-04,戸田,8,2025-04-100208,5,32.74,skip_rate_ng,0,0,0,0,13770,632,0,1,1,,,,,展示後38%未満:NG(32.74%)
2025-04-10,2025-04,丸亀,3,2025-04-101503,6,34.86,skip_rate_ng,0,0,0,0,4500,542,0,0,0,,,,,展示後38%未満:NG(34.86%)
2025-04-10,2025-04,多摩川,8,2025-04-100508,7,31.54,skip_rate_ng,0,0,0,0,11150,435,0,1,1,,,,,展示後38%未満:NG(31.54%)
2025-04-10,2025-04,尼崎,2,2025-04-101302,8,38.72,skip_subcore_conditions_ng,0,0,0,0,1840,134,0,0,0,,,,,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測43.2% / 1逃げ34.6% / 1逃げ失敗50.0% / 1展示+周平均との差0.03 / 外頭2艇の2番手まで強い:NG(頭3,1,下限47.1) / 5/6絡み:NG / 内軸残り:NG(軸4,5) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-10,2025-04,多摩川,1,2025-04-100501,9,29.14,skip_rate_ng,0,0,0,0,6500,214,0,0,1,,,,,展示後38%未満:NG(29.14%)
2025-04-10,2025-04,芦屋,9,2025-04-102109,10,29.74,skip_rate_ng,0,0,0,0,7720,263,0,0,1,,,,,展示後38%未満:NG(29.74%)
2025-04-11,2025-04,尼崎,2,2025-04-111302,1,29.54,skip_rate_ng,0,0,0,0,8170,132,0,0,1,,,,,展示後38%未満:NG(29.54%)
2025-04-11,2025-04,尼崎,4,2025-04-111304,2,31.21,skip_rate_ng,0,0,0,0,1190,123,0,0,0,,,,,展示後38%未満:NG(31.21%)
2025-04-11,2025-04,江戸川,1,2025-04-110301,3,32.74,skip_missing_exhibition,0,0,0,0,720,132,0,0,0,,,,,展示/1周6艇未満
2025-04-11,2025-04,江戸川,4,2025-04-110304,4,29.06,skip_missing_exhibition,0,0,0,0,3670,321,0,0,0,,,,,展示/1周6艇未満
2025-04-11,2025-04,戸田,2,2025-04-110202,5,25.34,skip_rate_ng,0,0,0,0,8160,324,0,0,1,,,,,展示後38%未満:NG(25.34%)
2025-04-11,2025-04,若松,4,2025-04-112004,6,32.94,skip_rate_ng,0,0,0,0,12610,345,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-04-11,2025-04,丸亀,2,2025-04-111502,7,35.01,skip_rate_ng,0,0,0,0,12100,413,0,1,1,,,,,展示後38%未満:NG(35.01%)
2025-04-11,2025-04,蒲郡,2,2025-04-110702,8,22.94,skip_rate_ng,0,0,0,0,2020,145,0,0,0,,,,,展示後38%未満:NG(22.94%)
2025-04-11,2025-04,戸田,8,2025-04-110208,9,35.11,skip_rate_ng,0,0,0,0,2270,642,0,0,0,,,,,展示後38%未満:NG(35.11%)
2025-04-11,2025-04,丸亀,4,2025-04-111504,10,34.51,skip_rate_ng,0,0,0,0,3770,123,0,0,0,,,,,展示後38%未満:NG(34.51%)
2025-04-12,2025-04,戸田,6,2025-04-120206,1,32.94,skip_rate_ng,0,0,0,0,12730,654,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-04-12,2025-04,多摩川,1,2025-04-120501,2,32.34,skip_rate_ng,0,0,0,0,4230,315,0,0,0,,,,,展示後38%未満:NG(32.34%)
2025-04-12,2025-04,蒲郡,2,2025-04-120702,3,38.47,subcore,1,12,1200,0,76270,634,0,1,1,"3,5","1,2",6.0,315 325 351 352 513 514 521 523 524 531 532 541,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測26.2% / 1逃げ21.1% / 1逃げ失敗60.5% / 1展示+周平均との差-0.16 / 外頭2艇の2番手まで強い:OK(頭3,5,下限33.9) / 5/6絡み:OK / 内軸残り:OK(軸1,2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-12,2025-04,蒲郡,3,2025-04-120703,4,27.44,skip_rate_ng,0,0,0,0,4950,456,0,0,0,,,,,展示後38%未満:NG(27.44%)
2025-04-12,2025-04,若松,3,2025-04-122003,5,28.54,skip_rate_ng,0,0,0,0,3460,153,0,0,0,,,,,展示後38%未満:NG(28.54%)
2025-04-12,2025-04,唐津,10,2025-04-122310,6,34.86,skip_rate_ng,0,0,0,0,3720,354,0,0,0,,,,,展示後38%未満:NG(34.86%)
2025-04-12,2025-04,多摩川,4,2025-04-120504,7,32.94,skip_rate_ng,0,0,0,0,6020,613,0,0,1,,,,,展示後38%未満:NG(32.94%)
2025-04-12,2025-04,江戸川,5,2025-04-120305,8,30.14,skip_missing_exhibition,0,0,0,0,1460,214,0,0,0,,,,,展示/1周6艇未満
2025-04-12,2025-04,江戸川,4,2025-04-120304,9,36.11,skip_missing_exhibition,0,0,0,0,6620,216,0,0,1,,,,,展示/1周6艇未満
2025-04-12,2025-04,若松,10,2025-04-122010,10,32.64,skip_rate_ng,0,0,0,0,3720,213,0,0,0,,,,,展示後38%未満:NG(32.64%)
2025-04-13,2025-04,江戸川,7,2025-04-130307,1,35.7,skip_missing_exhibition,0,0,0,0,7500,132,0,0,1,,,,,展示/1周6艇未満
2025-04-13,2025-04,津,4,2025-04-130904,2,31.54,skip_missing_exhibition,0,0,0,0,8560,421,0,0,1,,,,,展示/1周6艇未満
2025-04-13,2025-04,江戸川,11,2025-04-130311,3,31.14,skip_missing_exhibition,0,0,0,0,5770,452,0,0,1,,,,,展示/1周6艇未満
2025-04-13,2025-04,平和島,4,2025-04-130404,4,38.29,skip_subcore_conditions_ng,0,0,0,0,4460,315,0,0,0,,,,,"展示後38〜39.9%:OK(38.29%) / 1号艇危険:OK / 1AI予測19.0% / 1逃げ25.9% / 1逃げ失敗59.2% / 1展示+周平均との差-0.15 / 外頭2艇の2番手まで強い:OK(頭3,4,下限33.8) / 5/6絡み:NG / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-13,2025-04,芦屋,10,2025-04-132110,5,30.64,skip_missing_exhibition,0,0,0,0,20750,146,0,1,1,,,,,展示/1周6艇未満
2025-04-13,2025-04,多摩川,6,2025-04-130506,6,32.94,skip_rate_ng,0,0,0,0,25910,364,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-04-13,2025-04,戸田,6,2025-04-130206,7,31.47,skip_rate_ng,0,0,0,0,4300,234,0,0,0,,,,,展示後38%未満:NG(31.47%)
2025-04-13,2025-04,唐津,9,2025-04-132309,8,29.16,skip_rate_ng,0,0,0,0,1430,216,0,0,0,,,,,展示後38%未満:NG(29.16%)
2025-04-13,2025-04,平和島,1,2025-04-130401,9,28.04,skip_rate_ng,0,0,0,0,3280,123,0,0,0,,,,,展示後38%未満:NG(28.04%)
2025-04-13,2025-04,宮島,8,2025-04-131708,10,30.34,skip_rate_ng,0,0,0,0,8870,126,0,0,1,,,,,展示後38%未満:NG(30.34%)
2025-04-14,2025-04,津,4,2025-04-140904,1,31.94,skip_missing_exhibition,0,0,0,0,9130,321,0,0,1,,,,,展示/1周6艇未満
2025-04-14,2025-04,宮島,6,2025-04-141706,2,34.86,skip_rate_ng,0,0,0,0,4010,326,0,0,0,,,,,展示後38%未満:NG(34.86%)
2025-04-14,2025-04,平和島,3,2025-04-140403,3,30.07,skip_rate_ng,0,0,0,0,4040,124,0,0,0,,,,,展示後38%未満:NG(30.07%)
2025-04-14,2025-04,蒲郡,5,2025-04-140705,4,38.47,skip_subcore_conditions_ng,0,0,0,0,8930,465,0,0,1,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測9.9% / 1逃げ14.3% / 1逃げ失敗47.6% / 1展示+周平均との差-0.12 / 外頭2艇の2番手まで強い:NG(頭3,6,下限24.7) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-14,2025-04,戸田,1,2025-04-140201,5,30.39,skip_rate_ng,0,0,0,0,6910,145,0,0,1,,,,,展示後38%未満:NG(30.39%)
2025-04-14,2025-04,蒲郡,4,2025-04-140704,6,38.9,skip_subcore_conditions_ng,0,0,0,0,4320,524,0,0,0,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測22.4% / 1逃げ22.6% / 1逃げ失敗51.6% / 1展示+周平均との差0.22 / 外頭2艇の2番手まで強い:NG(頭5,4,下限25.7) / 5/6絡み:OK / 内軸残り:OK(軸2,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位"
2025-04-14,2025-04,大村,4,2025-04-142404,7,35.73,skip_rate_ng,0,0,0,0,1750,215,0,0,0,,,,,展示後38%未満:NG(35.73%)
2025-04-14,2025-04,戸田,2,2025-04-140202,8,32.94,skip_rate_ng,0,0,0,0,6470,312,0,0,1,,,,,展示後38%未満:NG(32.94%)
2025-04-14,2025-04,平和島,7,2025-04-140407,9,26.94,skip_rate_ng,0,0,0,0,2500,125,0,0,0,,,,,展示後38%未満:NG(26.94%)
2025-04-14,2025-04,三国,5,2025-04-141005,10,30.64,skip_rate_ng,0,0,0,0,11850,135,0,1,1,,,,,展示後38%未満:NG(30.64%)
2025-04-15,2025-04,戸田,3,2025-04-150203,1,40.0,core,1,12,1200,0,9480,142,0,0,1,"5,2","5,3",4.0,215 235 236 251 253 256 513 523 531 532 536 563,展示後40%以上:OK(40.00%)
2025-04-15,2025-04,平和島,3,2025-04-150403,2,35.05,skip_missing_exhibition,0,0,0,0,2290,143,0,0,0,,,,,展示/1周6艇未満
2025-04-15,2025-04,浜名湖,6,2025-04-150606,3,35.0,skip_rate_ng,0,0,0,0,11010,521,0,1,1,,,,,展示後38%未満:NG(35.00%)
2025-04-15,2025-04,蒲郡,4,2025-04-150704,4,29.34,skip_rate_ng,0,0,0,0,5370,254,0,0,1,,,,,展示後38%未満:NG(29.34%)
2025-04-15,2025-04,津,8,2025-04-150908,5,32.94,skip_missing_exhibition,0,0,0,0,8390,412,0,0,1,,,,,展示/1周6艇未満
2025-04-15,2025-04,戸田,1,2025-04-150201,6,31.74,skip_rate_ng,0,0,0,0,2800,324,0,0,0,,,,,展示後38%未満:NG(31.74%)
2025-04-15,2025-04,徳山,6,2025-04-151806,7,32.44,skip_rate_ng,0,0,0,0,3560,234,0,0,0,,,,,展示後38%未満:NG(32.44%)
2025-04-15,2025-04,蒲郡,1,2025-04-150701,8,32.94,skip_rate_ng,0,0,0,0,1660,425,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-04-15,2025-04,津,7,2025-04-150907,9,37.83,skip_missing_exhibition,0,0,0,0,6620,615,0,0,1,,,,,展示/1周6艇未満
2025-04-15,2025-04,徳山,7,2025-04-151807,10,35.05,skip_rate_ng,0,0,0,0,8740,546,0,0,1,,,,,展示後38%未満:NG(35.05%)
