place_name,boat_number,feature,feature_phase,bin,n,baseline_n,win_rate_pct,baseline_win_rate_pct,win_delta_pp,win_lift,win_label,top3_rate_pct,baseline_top3_rate_pct,top3_delta_pp,top3_lift,top3_label,overall_label,score_head,score_axis
多摩川,4,wind_speed,morning,2-4m,3812,8171,10.3095,10.8432,-0.5337,0.9508,中立,44.9108,45.8328,-0.922,0.9799,中立,中立,-0.1868,-0.3227
多摩川,4,wind_speed,morning,4-6m,1262,8171,10.3803,10.8432,-0.4629,0.9573,中立,46.6719,45.8328,0.8391,1.0183,中立,中立,-0.162,0.2937
多摩川,4,wind_speed,morning,6m+,314,8171,14.0127,10.8432,3.1695,1.2923,バフ,47.4522,45.8328,1.6194,1.0353,中立,バフ,1.1093,0.5668
多摩川,4,wind_speed,morning,<2m,2783,8171,11.4265,10.8432,0.5833,1.0538,中立,46.5325,45.8328,0.6997,1.0153,中立,中立,0.2042,0.2449
多摩川,5,ai_3ren_pct,morning,20-30,1759,8171,1.9898,5.9723,-3.9826,0.3332,デバフ,23.7067,36.2379,-12.5313,0.6542,超デバフ,超デバフ,-3.9826,-12.5313
多摩川,5,ai_3ren_pct,morning,30-40,1561,8171,3.5874,5.9723,-2.3849,0.6007,中立,34.6573,36.2379,-1.5806,0.9564,中立,中立,-2.3849,-1.5806
多摩川,5,ai_3ren_pct,morning,40-50,1198,8171,7.2621,5.9723,1.2898,1.216,中立,44.9917,36.2379,8.7537,1.2416,バフ,バフ,1.2898,8.7537
多摩川,5,ai_3ren_pct,morning,50-60,824,8171,9.8301,5.9723,3.8578,1.6459,バフ,55.7039,36.2379,19.466,1.5372,超バフ,超バフ,3.8578,19.466
多摩川,5,ai_3ren_pct,morning,60+,1048,8171,19.084,5.9723,13.1116,3.1954,超バフ,71.1832,36.2379,34.9453,1.9643,超バフ,超バフ,13.1116,20.0
多摩川,5,ai_3ren_pct,morning,<20,1666,8171,1.2005,5.9723,-4.7719,0.201,デバフ,12.9652,36.2379,-23.2727,0.3578,超デバフ,超デバフ,-4.7719,-20.0
多摩川,5,ai_plus,morning,100-120,1046,8171,10.5163,5.9723,4.5439,1.7608,バフ,57.0746,36.2379,20.8367,1.575,超バフ,超バフ,5.2255,23.0
多摩川,5,ai_plus,morning,120-140,565,8171,17.8761,5.9723,11.9038,2.9931,超バフ,70.9735,36.2379,34.7355,1.9585,超バフ,超バフ,13.6893,23.0
多摩川,5,ai_plus,morning,140+,189,8171,24.3386,5.9723,18.3663,4.0752,超バフ,73.0159,36.2379,36.778,2.0149,超バフ,超バフ,17.25,23.0
多摩川,5,ai_plus,morning,60-80,1769,8171,3.6179,5.9723,-2.3545,0.6058,中立,34.1436,36.2379,-2.0943,0.9422,中立,中立,-2.7076,-2.4085
多摩川,5,ai_plus,morning,80-100,1562,8171,6.9142,5.9723,0.9419,1.1577,中立,42.5096,36.2379,6.2717,1.1731,バフ,バフ,1.0832,7.2124
多摩川,5,ai_plus,morning,<60,2912,8171,1.717,5.9723,-4.2553,0.2875,デバフ,17.6168,36.2379,-18.6212,0.4861,超デバフ,超デバフ,-4.8936,-21.4143
多摩川,5,ai_plus_rank,morning,1位,111,8171,27.9279,5.9723,21.9556,4.6762,超バフ,79.2793,36.2379,43.0414,2.1877,超バフ,超バフ,17.25,23.0
多摩川,5,ai_plus_rank,morning,2位,569,8171,18.4534,5.9723,12.4811,3.0898,超バフ,68.5413,36.2379,32.3034,1.8914,超バフ,超バフ,14.3532,23.0
多摩川,5,ai_plus_rank,morning,3位,1106,8171,12.1157,5.9723,6.1434,2.0286,超バフ,57.3237,36.2379,21.0858,1.5819,超バフ,超バフ,7.0649,23.0
多摩川,5,ai_plus_rank,morning,4-6位,6257,8171,3.3403,5.9723,-2.6321,0.5593,中立,28.8477,36.2379,-7.3902,0.7961,デバフ,デバフ,-3.0269,-8.4988
多摩川,5,ai_prediction_pct,morning,20-30,256,8171,25.7812,5.9723,19.8089,4.3168,超バフ,76.9531,36.2379,40.7152,2.1236,超バフ,超バフ,14.25,19.0
多摩川,5,ai_prediction_pct,morning,30-40,46,8171,23.913,5.9723,17.9407,4.004,サンプル不足,86.9565,36.2379,50.7186,2.3996,サンプル不足,サンプル不足,14.25,19.0
多摩川,5,ai_prediction_pct,morning,40-50,4,8171,75.0,5.9723,69.0277,12.5579,サンプル不足,75.0,36.2379,38.7621,2.0697,サンプル不足,サンプル不足,14.25,19.0
多摩川,5,ai_prediction_pct,morning,<20,7774,8171,5.1839,5.9723,-0.7884,0.868,中立,34.5768,36.2379,-1.6611,0.9542,中立,中立,-0.749,-1.5781
多摩川,5,chokusen_diff,preview,+0.05-0.10,463,8171,6.2635,5.9723,0.2912,1.0488,中立,35.4212,36.2379,-0.8167,0.9775,中立,中立,0.2184,-0.6126
多摩川,5,chokusen_diff,preview,+0.10-0.15,233,8171,5.1502,5.9723,-0.8221,0.8623,中立,43.7768,36.2379,7.5389,1.208,バフ,バフ,-0.6166,5.6542
多摩川,5,chokusen_diff,preview,+0.15以上,199,8171,7.0352,5.9723,1.0628,1.178,中立,46.7337,36.2379,10.4958,1.2896,超バフ,超バフ,0.7971,7.8718
多摩川,5,chokusen_diff,preview,-0.05-+0.05,1753,8171,6.5602,5.9723,0.5878,1.0984,中立,39.5322,36.2379,3.2943,1.0909,中立,中立,0.4409,2.4707
多摩川,5,chokusen_diff,preview,-0.10--0.05,840,8171,6.1905,5.9723,0.2181,1.0365,中立,36.3095,36.2379,0.0716,1.002,中立,中立,0.1636,0.0537
多摩川,5,chokusen_diff,preview,-0.10以下,1102,8171,5.8984,5.9723,-0.074,0.9876,中立,31.1252,36.2379,-5.1127,0.8589,デバフ,デバフ,-0.0555,-3.8345
多摩川,5,chokusen_rank_calc,preview,1位,427,8171,5.3864,5.9723,-0.5859,0.9019,中立,42.623,36.2379,6.385,1.1762,バフ,バフ,-0.4394,4.7888
多摩川,5,chokusen_rank_calc,preview,2位,577,8171,7.1057,5.9723,1.1334,1.1898,中立,39.688,36.2379,3.4501,1.0952,中立,中立,0.85,2.5876
多摩川,5,chokusen_rank_calc,preview,3位,741,8171,7.1525,5.9723,1.1802,1.1976,中立,39.8111,36.2379,3.5732,1.0986,中立,中立,0.8851,2.6799
多摩川,5,chokusen_rank_calc,preview,4-6位,2845,8171,5.9754,5.9723,0.0031,1.0005,中立,34.9385,36.2379,-1.2994,0.9641,中立,中立,0.0023,-0.9746
多摩川,5,combo_diff,preview,+0.05-0.10,231,8171,9.0909,5.9723,3.1186,1.5222,バフ,47.1861,36.2379,10.9482,1.3021,超バフ,超バフ,3.8982,13.6853
多摩川,5,combo_diff,preview,+0.10-0.15,211,8171,9.9526,5.9723,3.9803,1.6664,バフ,48.3412,36.2379,12.1033,1.334,超バフ,超バフ,4.9753,15.1291
多摩川,5,combo_diff,preview,+0.15以上,984,8171,9.9593,5.9723,3.987,1.6676,バフ,51.7276,36.2379,15.4897,1.4274,超バフ,超バフ,4.9838,19.3622
多摩川,5,combo_diff,preview,-0.05-+0.05,517,8171,5.029,5.9723,-0.9433,0.8421,中立,38.2979,36.2379,2.06,1.0568,中立,中立,-1.1792,2.5749
多摩川,5,combo_diff,preview,-0.10--0.05,278,8171,5.036,5.9723,-0.9364,0.8432,中立,34.1727,36.2379,-2.0653,0.943,中立,中立,-1.1705,-2.5816
多摩川,5,combo_diff,preview,-0.10以下,2357,8171,4.5397,5.9723,-1.4327,0.7601,中立,28.9775,36.2379,-7.2604,0.7996,デバフ,デバフ,-1.7908,-9.0755
多摩川,5,general_3ren_pct,morning,20-30,1479,8171,3.1778,5.9723,-2.7945,0.5321,中立,28.1947,36.2379,-8.0432,0.778,デバフ,デバフ,-2.7945,-8.0432
多摩川,5,general_3ren_pct,morning,30-40,1681,8171,5.116,5.9723,-0.8563,0.8566,中立,34.2653,36.2379,-1.9726,0.9456,中立,中立,-0.8563,-1.9726
多摩川,5,general_3ren_pct,morning,40-50,1499,8171,7.6051,5.9723,1.6327,1.2734,中立,42.6284,36.2379,6.3905,1.1763,バフ,バフ,1.6327,6.3905
多摩川,5,general_3ren_pct,morning,50-60,1170,8171,10.2564,5.9723,4.2841,1.7173,バフ,52.906,36.2379,16.6681,1.46,超バフ,超バフ,4.2841,16.6681
多摩川,5,general_3ren_pct,morning,60+,909,8171,11.3311,5.9723,5.3588,1.8973,バフ,54.8955,36.2379,18.6576,1.5149,超バフ,超バフ,5.3588,18.6576
多摩川,5,general_3ren_pct,morning,<20,1420,8171,1.2676,5.9723,-4.7047,0.2122,デバフ,14.7887,36.2379,-21.4492,0.4081,超デバフ,超デバフ,-4.7047,-20.0
多摩川,5,isshu_diff,preview,+0.05-0.10,238,8171,6.3025,5.9723,0.3302,1.0553,中立,42.8571,36.2379,6.6192,1.1827,バフ,バフ,0.3797,7.6121
多摩川,5,isshu_diff,preview,+0.10-0.15,211,8171,6.6351,5.9723,0.6627,1.111,中立,44.5498,36.2379,8.3118,1.2294,バフ,バフ,0.7621,9.5586
多摩川,5,isshu_diff,preview,+0.15以上,976,8171,10.2459,5.9723,4.2736,1.7156,バフ,51.9467,36.2379,15.7088,1.4335,超バフ,超バフ,4.9146,18.0651
多摩川,5,isshu_diff,preview,-0.05-+0.05,532,8171,7.3308,5.9723,1.3585,1.2275,中立,39.8496,36.2379,3.6117,1.0997,中立,中立,1.5623,4.1535
多摩川,5,isshu_diff,preview,-0.10--0.05,302,8171,3.6424,5.9723,-2.33,0.6099,中立,35.7616,36.2379,-0.4763,0.9869,中立,中立,-2.6795,-0.5478
多摩川,5,isshu_diff,preview,-0.10以下,2319,8171,4.6572,5.9723,-1.3152,0.7798,中立,29.0211,36.2379,-7.2168,0.8008,デバフ,デバフ,-1.5124,-8.2993
多摩川,5,isshu_rank_calc,preview,1位,380,8171,12.6316,5.9723,6.6592,2.115,超バフ,55.5263,36.2379,19.2884,1.5323,超バフ,超バフ,6.9922,20.2528
多摩川,5,isshu_rank_calc,preview,2位,573,8171,8.377,5.9723,2.4046,1.4026,中立,45.2007,36.2379,8.9628,1.2473,バフ,バフ,2.5249,9.4109
多摩川,5,isshu_rank_calc,preview,3位,712,8171,6.4607,5.9723,0.4883,1.0818,中立,45.6461,36.2379,9.4082,1.2596,バフ,バフ,0.5127,9.8786
多摩川,5,isshu_rank_calc,preview,4-6位,2913,8171,4.9777,5.9723,-0.9947,0.8335,中立,30.9303,36.2379,-5.3076,0.8535,デバフ,デバフ,-1.0444,-5.573
多摩川,5,makurare_pct_year,morning,<20,8158,8171,5.9819,5.9723,0.0095,1.0016,中立,36.2834,36.2379,0.0455,1.0013,中立,中立,0.0062,0.0296
多摩川,5,makuri_pct_year,morning,20-30,4,8171,0.0,5.9723,-5.9723,0.0,サンプル不足,25.0,36.2379,-11.2379,0.6899,サンプル不足,サンプル不足,-3.2848,-6.1809
多摩川,5,makuri_pct_year,morning,30-40,2,8171,0.0,5.9723,-5.9723,0.0,サンプル不足,0.0,36.2379,-36.2379,0.0,サンプル不足,サンプル不足,-3.2848,-11.0
多摩川,5,makuri_pct_year,morning,<20,8152,8171,5.9863,5.9723,0.0139,1.0023,中立,36.2978,36.2379,0.0599,1.0017,中立,中立,0.0077,0.033
多摩川,5,makurizashi_pct_year,morning,20-30,10,8171,10.0,5.9723,4.0277,1.6744,サンプル不足,30.0,36.2379,-6.2379,0.8279,サンプル不足,サンプル不足,2.2152,-3.4309
多摩川,5,makurizashi_pct_year,morning,30-40,1,8171,0.0,5.9723,-5.9723,0.0,サンプル不足,0.0,36.2379,-36.2379,0.0,サンプル不足,サンプル不足,-3.2848,-11.0
多摩川,5,makurizashi_pct_year,morning,50-60,1,8171,0.0,5.9723,-5.9723,0.0,サンプル不足,100.0,36.2379,63.7621,2.7595,サンプル不足,サンプル不足,-3.2848,11.0
多摩川,5,makurizashi_pct_year,morning,60+,1,8171,0.0,5.9723,-5.9723,0.0,サンプル不足,100.0,36.2379,63.7621,2.7595,サンプル不足,サンプル不足,-3.2848,11.0
多摩川,5,makurizashi_pct_year,morning,<20,8145,8171,5.9791,5.9723,0.0068,1.0011,中立,36.2799,36.2379,0.042,1.0012,中立,中立,0.0037,0.0231
多摩川,5,mawariashi_diff,preview,+0.05-0.10,493,8171,5.2738,5.9723,-0.6985,0.883,中立,33.6714,36.2379,-2.5665,0.9292,中立,中立,-0.5937,-2.1815
多摩川,5,mawariashi_diff,preview,+0.10-0.15,446,8171,7.3991,5.9723,1.4268,1.2389,中立,42.3767,36.2379,6.1388,1.1694,バフ,バフ,1.2127,5.218
多摩川,5,mawariashi_diff,preview,+0.15以上,1013,8171,7.9961,5.9723,2.0237,1.3388,中立,43.5341,36.2379,7.2961,1.2013,バフ,バフ,1.7202,6.2017
多摩川,5,mawariashi_diff,preview,-0.05-+0.05,963,8171,6.7497,5.9723,0.7774,1.1302,中立,36.864,36.2379,0.6261,1.0173,中立,中立,0.6608,0.5321
多摩川,5,mawariashi_diff,preview,-0.10--0.05,394,8171,7.6142,5.9723,1.6419,1.2749,中立,32.7411,36.2379,-3.4968,0.9035,中立,中立,1.3956,-2.9723
多摩川,5,mawariashi_diff,preview,-0.10以下,1281,8171,4.0593,5.9723,-1.913,0.6797,中立,32.7869,36.2379,-3.451,0.9048,中立,中立,-1.6261,-2.9334
多摩川,5,mawariashi_rank_calc,preview,1位,708,8171,8.6158,5.9723,2.6435,1.4426,中立,43.2203,36.2379,6.9824,1.1927,バフ,バフ,2.247,5.9351
多摩川,5,mawariashi_rank_calc,preview,2位,786,8171,6.3613,5.9723,0.389,1.0651,中立,41.6031,36.2379,5.3651,1.1481,バフ,バフ,0.3306,4.5604
多摩川,5,mawariashi_rank_calc,preview,3位,754,8171,5.9682,5.9723,-0.0042,0.9993,中立,36.87,36.2379,0.6321,1.0174,中立,中立,-0.0035,0.5373
多摩川,5,mawariashi_rank_calc,preview,4-6位,2342,8171,5.5935,5.9723,-0.3788,0.9366,中立,33.6892,36.2379,-2.5488,0.9297,中立,中立,-0.322,-2.1664
多摩川,5,nige_pct_year,morning,<20,8158,8171,5.9819,5.9723,0.0095,1.0016,中立,36.2834,36.2379,0.0455,1.0013,中立,中立,0.0081,0.0387
多摩川,5,odds_prediction_pct,morning,20-30,424,8171,21.4623,5.9723,15.4899,3.5936,超バフ,74.0566,36.2379,37.8187,2.0436,超バフ,超バフ,11.25,15.0
多摩川,5,odds_prediction_pct,morning,30-40,80,8171,25.0,5.9723,19.0277,4.186,超バフ,72.5,36.2379,36.2621,2.0007,超バフ,超バフ,11.25,15.0
多摩川,5,odds_prediction_pct,morning,40-50,9,8171,22.2222,5.9723,16.2499,3.7209,サンプル不足,66.6667,36.2379,30.4288,1.8397,サンプル不足,サンプル不足,11.25,15.0
多摩川,5,odds_prediction_pct,morning,50-60,4,8171,50.0,5.9723,44.0277,8.3719,サンプル不足,100.0,36.2379,63.7621,2.7595,サンプル不足,サンプル不足,11.25,15.0
多摩川,5,odds_prediction_pct,morning,<20,7563,8171,4.8658,5.9723,-1.1065,0.8147,中立,33.6639,36.2379,-2.574,0.929,中立,中立,-0.8299,-1.9305
多摩川,5,sasare_pct_year,morning,<20,8158,8171,5.9819,5.9723,0.0095,1.0016,中立,36.2834,36.2379,0.0455,1.0013,中立,中立,0.0062,0.0296
多摩川,5,sashi_pct_year,morning,<20,8158,8171,5.9819,5.9723,0.0095,1.0016,中立,36.2834,36.2379,0.0455,1.0013,中立,中立,0.0052,0.025
多摩川,5,st_rank_general,morning,2-3,903,8171,8.5271,5.9723,2.5548,1.4278,中立,46.0687,36.2379,9.8307,1.2713,バフ,バフ,2.1716,8.3561
多摩川,5,st_rank_general,morning,3-4,1866,8171,5.895,5.9723,-0.0774,0.987,中立,37.4598,36.2379,1.2219,1.0337,中立,中立,-0.0658,1.0386
多摩川,5,st_rank_general,morning,4-5,439,8171,4.7836,5.9723,-1.1887,0.801,中立,24.3736,36.2379,-11.8643,0.6726,超デバフ,超デバフ,-1.0104,-10.0847
多摩川,5,st_rank_general,morning,5+,44,8171,0.0,5.9723,-5.9723,0.0,サンプル不足,13.6364,36.2379,-22.6016,0.3763,サンプル不足,サンプル不足,-5.0765,-17.0
多摩川,5,st_rank_general,morning,<=2,34,8171,14.7059,5.9723,8.7335,2.4623,サンプル不足,70.5882,36.2379,34.3503,1.9479,サンプル不足,サンプル不足,7.4235,17.0
多摩川,5,st_time_avg_general,morning,0.12-0.14,442,8171,9.9548,5.9723,3.9824,1.6668,バフ,48.4163,36.2379,12.1784,1.3361,超バフ,超バフ,2.5886,7.9159
多摩川,5,st_time_avg_general,morning,0.14-0.16,883,8171,6.795,5.9723,0.8227,1.1377,中立,43.8279,36.2379,7.5899,1.2094,バフ,バフ,0.5347,4.9335
多摩川,5,st_time_avg_general,morning,0.16-0.18,954,8171,7.3375,5.9723,1.3652,1.2286,中立,38.9937,36.2379,2.7558,1.076,中立,中立,0.8874,1.7913
多摩川,5,st_time_avg_general,morning,0.18+,914,8171,3.6105,5.9723,-2.3618,0.6045,中立,25.2735,36.2379,-10.9644,0.6974,超デバフ,超デバフ,-1.5352,-7.1269
多摩川,5,st_time_avg_general,morning,<=0.12,93,8171,6.4516,5.9723,0.4793,1.0802,中立,51.6129,36.2379,15.375,1.4243,超バフ,超バフ,0.3115,9.9937
多摩川,5,start_tenji_rank,preview,1位,1511,8171,6.7505,5.9723,0.7782,1.1303,中立,40.0397,36.2379,3.8018,1.1049,中立,中立,0.6225,3.0414
多摩川,5,start_tenji_rank,preview,2位,1547,8171,6.2702,5.9723,0.2979,1.0499,中立,39.1726,36.2379,2.9347,1.081,中立,中立,0.2383,2.3477
多摩川,5,start_tenji_rank,preview,3位,1405,8171,6.8327,5.9723,0.8604,1.1441,中立,36.6548,36.2379,0.4169,1.0115,中立,中立,0.6883,0.3335
多摩川,5,start_tenji_rank,preview,4-6位,3644,8171,5.2141,5.9723,-0.7583,0.873,中立,33.315,36.2379,-2.9229,0.9193,中立,中立,-0.6066,-2.3383
多摩川,5,start_tenji_time,preview,-0.05-0.05,2775,8171,6.018,5.9723,0.0457,1.0076,中立,37.5856,36.2379,1.3477,1.0372,中立,中立,0.032,0.9434
多摩川,5,start_tenji_time,preview,0.05-0.10,1703,8171,6.1069,5.9723,0.1345,1.0225,中立,37.3459,36.2379,1.1079,1.0306,中立,中立,0.0942,0.7756
多摩川,5,start_tenji_time,preview,0.10-0.15,1319,8171,6.0652,5.9723,0.0929,1.0155,中立,35.4056,36.2379,-0.8323,0.977,中立,中立,0.065,-0.5826
多摩川,5,start_tenji_time,preview,0.15+,1561,8171,4.8687,5.9723,-1.1037,0.8152,中立,31.8386,36.2379,-4.3993,0.8786,中立,中立,-0.7726,-3.0795
多摩川,5,start_tenji_time,preview,F側<=-0.05,813,8171,7.5031,5.9723,1.5307,1.2563,中立,39.1144,36.2379,2.8765,1.0794,中立,中立,1.0715,2.0135
多摩川,5,super_slit_alert,preview,false,8073,8171,5.921,5.9723,-0.0514,0.9914,中立,35.9965,36.2379,-0.2414,0.9933,中立,中立,-0.0668,-0.3138
多摩川,5,super_slit_alert,preview,true,98,8171,10.2041,5.9723,4.2317,1.7086,バフ,56.1224,36.2379,19.8845,1.5487,超バフ,超バフ,5.5013,25.8499
多摩川,5,tenji_diff,preview,+0.05-0.10,763,8171,11.0092,5.9723,5.0368,1.8434,バフ,50.5898,36.2379,14.3519,1.396,超バフ,超バフ,5.5405,15.787
多摩川,5,tenji_diff,preview,+0.10-0.15,91,8171,13.1868,5.9723,7.2145,2.208,超バフ,52.7473,36.2379,16.5093,1.4556,超バフ,超バフ,7.9359,18.1603
多摩川,5,tenji_diff,preview,+0.15以上,9,8171,22.2222,5.9723,16.2499,3.7209,サンプル不足,55.5556,36.2379,19.3176,1.5331,サンプル不足,サンプル不足,16.5,21.2494
多摩川,5,tenji_diff,preview,-0.05-+0.05,6051,8171,5.8007,5.9723,-0.1716,0.9713,中立,35.6305,36.2379,-0.6074,0.9832,中立,中立,-0.1888,-0.6682
多摩川,5,tenji_diff,preview,-0.10--0.05,1118,8171,3.1306,5.9723,-2.8418,0.5242,中立,29.6959,36.2379,-6.542,0.8195,デバフ,デバフ,-3.1259,-7.1962
多摩川,5,tenji_diff,preview,-0.10以下,139,8171,2.8777,5.9723,-3.0946,0.4818,デバフ,24.4604,36.2379,-11.7775,0.675,超デバフ,超デバフ,-3.4041,-12.9552
多摩川,5,tenji_rank_calc,preview,1位,970,8171,10.6186,5.9723,4.6462,1.778,バフ,48.6598,36.2379,12.4219,1.3428,超バフ,超バフ,4.6462,12.4219
多摩川,5,tenji_rank_calc,preview,2位,1119,8171,8.4004,5.9723,2.428,1.4065,中立,43.4316,36.2379,7.1937,1.1985,バフ,バフ,2.428,7.1937
多摩川,5,tenji_rank_calc,preview,3位,1234,8171,6.3209,5.9723,0.3486,1.0584,中立,38.3306,36.2379,2.0927,1.0577,中立,中立,0.3486,2.0927
多摩川,5,tenji_rank_calc,preview,4-6位,4848,8171,4.3936,5.9723,-1.5788,0.7357,中立,31.5594,36.2379,-4.6785,0.8709,中立,中立,-1.5788,-4.6785
多摩川,5,tilt,preview,-0.5以下,6260,8171,5.6869,5.9723,-0.2854,0.9522,中立,35.9744,36.2379,-0.2635,0.9927,中立,中立,-0.0856,-0.079
多摩川,5,tilt,preview,0,1827,8171,6.8418,5.9723,0.8695,1.1456,中立,36.8363,36.2379,0.5984,1.0165,中立,中立,0.2608,0.1795
多摩川,5,tilt,preview,0-0.5,46,8171,0.0,5.9723,-5.9723,0.0,サンプル不足,36.9565,36.2379,0.7186,1.0198,サンプル不足,サンプル不足,-1.7917,0.2156
多摩川,5,tilt,preview,0.5超,38,8171,18.4211,5.9723,12.4487,3.0844,サンプル不足,50.0,36.2379,13.7621,1.3798,サンプル不足,サンプル不足,3.7346,4.1286
多摩川,5,wave_height,morning,2-4cm,7500,8171,6.0,5.9723,0.0277,1.0046,中立,36.2667,36.2379,0.0288,1.0008,中立,中立,0.0097,0.0101
多摩川,5,wave_height,morning,4-6cm,156,8171,7.0513,5.9723,1.0789,1.1807,中立,33.3333,36.2379,-2.9046,0.9198,中立,中立,0.3776,-1.0166
多摩川,5,wave_height,morning,6cm+,63,8171,4.7619,5.9723,-1.2104,0.7973,サンプル不足,34.9206,36.2379,-1.3173,0.9636,サンプル不足,サンプル不足,-0.4237,-0.461
多摩川,5,wave_height,morning,<2cm,452,8171,5.3097,5.9723,-0.6626,0.8891,中立,36.9469,36.2379,0.709,1.0196,中立,中立,-0.2319,0.2481
多摩川,5,wind_speed,morning,2-4m,3812,8171,5.8762,5.9723,-0.0962,0.9839,中立,36.3851,36.2379,0.1472,1.0041,中立,中立,-0.0337,0.0515
多摩川,5,wind_speed,morning,4-6m,1262,8171,7.2108,5.9723,1.2384,1.2074,中立,36.2916,36.2379,0.0537,1.0015,中立,中立,0.4335,0.0188
多摩川,5,wind_speed,morning,6m+,314,8171,5.414,5.9723,-0.5583,0.9065,中立,34.3949,36.2379,-1.843,0.9491,中立,中立,-0.1954,-0.6451
多摩川,5,wind_speed,morning,<2m,2783,8171,5.6055,5.9723,-0.3669,0.9386,中立,36.2199,36.2379,-0.018,0.9995,中立,中立,-0.1284,-0.0063
多摩川,6,ai_3ren_pct,morning,20-30,1695,8171,0.767,2.6068,-1.8398,0.2942,中立,22.5959,27.414,-4.8182,0.8242,中立,中立,-1.8398,-4.8182
多摩川,6,ai_3ren_pct,morning,30-40,1134,8171,2.381,2.6068,-0.2258,0.9134,中立,33.157,27.414,5.7429,1.2095,バフ,バフ,-0.2258,5.7429
多摩川,6,ai_3ren_pct,morning,40-50,784,8171,4.0816,2.6068,1.4749,1.5658,中立,44.7704,27.414,17.3564,1.6331,超バフ,超バフ,1.4749,17.3564
多摩川,6,ai_3ren_pct,morning,50-60,597,8171,6.3652,2.6068,3.7584,2.4418,バフ,51.2563,27.414,23.8423,1.8697,超バフ,超バフ,3.7584,20.0
多摩川,6,ai_3ren_pct,morning,60+,639,8171,14.0845,2.6068,11.4777,5.403,超バフ,70.1095,27.414,42.6955,2.5574,超バフ,超バフ,11.4777,20.0
多摩川,6,ai_3ren_pct,morning,<20,3207,8171,0.3118,2.6068,-2.295,0.1196,中立,10.7577,27.414,-16.6563,0.3924,超デバフ,超デバフ,-2.295,-16.6563
多摩川,6,ai_plus,morning,100-120,573,8171,7.3298,2.6068,4.7231,2.8118,バフ,54.7993,27.414,27.3853,1.999,超バフ,超バフ,5.4315,23.0
多摩川,6,ai_plus,morning,120-140,285,8171,14.386,2.6068,11.7792,5.5187,超バフ,67.7193,27.414,40.3053,2.4702,超バフ,超バフ,13.5461,23.0
多摩川,6,ai_plus,morning,140+,122,8171,19.6721,2.6068,17.0654,7.5465,超バフ,72.1311,27.414,44.7171,2.6312,超バフ,超バフ,17.25,23.0
多摩川,6,ai_plus,morning,60-80,1496,8171,2.2059,2.6068,-0.4009,0.8462,中立,30.7487,27.414,3.3346,1.1216,中立,中立,-0.461,3.8348
多摩川,6,ai_plus,morning,80-100,987,8171,4.5593,2.6068,1.9525,1.749,中立,44.5795,27.414,17.1655,1.6262,超バフ,超バフ,2.2454,19.7403
多摩川,6,ai_plus,morning,<60,4578,8171,0.5461,2.6068,-2.0607,0.2095,中立,15.5745,27.414,-11.8395,0.5681,超デバフ,超デバフ,-2.3698,-13.6155
多摩川,6,ai_plus_rank,morning,1位,87,8171,21.8391,2.6068,19.2323,8.3778,超バフ,73.5632,27.414,46.1492,2.6834,超バフ,超バフ,17.25,23.0
多摩川,6,ai_plus_rank,morning,2位,342,8171,15.7895,2.6068,13.1827,6.0571,超バフ,69.2982,27.414,41.8842,2.5278,超バフ,超バフ,15.1601,23.0
多摩川,6,ai_plus_rank,morning,3位,624,8171,6.5705,2.6068,3.9637,2.5205,バフ,55.9295,27.414,28.5155,2.0402,超バフ,超バフ,4.5583,23.0
多摩川,6,ai_plus_rank,morning,4-6位,6988,8171,1.3738,2.6068,-1.233,0.527,中立,22.2954,27.414,-5.1187,0.8133,デバフ,デバフ,-1.4179,-5.8865
多摩川,6,ai_prediction_pct,morning,20-30,123,8171,22.7642,2.6068,20.1574,8.7327,超バフ,74.7967,27.414,47.3827,2.7284,超バフ,超バフ,14.25,19.0
多摩川,6,ai_prediction_pct,morning,30-40,31,8171,22.5806,2.6068,19.9739,8.6623,サンプル不足,70.9677,27.414,43.5537,2.5887,サンプル不足,サンプル不足,14.25,19.0
多摩川,6,ai_prediction_pct,morning,40-50,13,8171,38.4615,2.6068,35.8548,14.7544,サンプル不足,69.2308,27.414,41.8167,2.5254,サンプル不足,サンプル不足,14.25,19.0
多摩川,6,ai_prediction_pct,morning,50-60,2,8171,100.0,2.6068,97.3932,38.3615,サンプル不足,100.0,27.414,72.586,3.6478,サンプル不足,サンプル不足,14.25,19.0
多摩川,6,ai_prediction_pct,morning,<20,7911,8171,2.1236,2.6068,-0.4832,0.8147,中立,26.4316,27.414,-0.9825,0.9642,中立,中立,-0.459,-0.9334
多摩川,6,chokusen_diff,preview,+0.05-0.10,480,8171,3.75,2.6068,1.1432,1.4386,中立,32.9167,27.414,5.5026,1.2007,バフ,バフ,0.8574,4.127
多摩川,6,chokusen_diff,preview,+0.10-0.15,258,8171,4.2636,2.6068,1.6568,1.6356,中立,31.0078,27.414,3.5937,1.1311,中立,中立,1.2426,2.6953
多摩川,6,chokusen_diff,preview,+0.15以上,232,8171,3.8793,2.6068,1.2725,1.4882,中立,26.2931,27.414,-1.1209,0.9591,中立,中立,0.9544,-0.8407
多摩川,6,chokusen_diff,preview,-0.05-+0.05,1651,8171,2.7256,2.6068,0.1188,1.0456,中立,27.1351,27.414,-0.279,0.9898,中立,中立,0.0891,-0.2092
